Cluster ID;size;profile_id;Year of date;Month of date;#bookings;#comments;#favourites;#improvements;#likes;#messages;#relationships;#replies;#responses;#reviews;#topics;points;ratio;std dev;impact;std dev impact
2012;167;85466;2016;10;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;85469;2014;3;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;85469;2016;6;0;0;2;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;85469;2016;9;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;85528;2014;2;0;0;0;0;0;0;0;0;0;2;0;20;0,00;0,00;0,00;0,00
2012;167;85528;2014;7;0;0;0;0;0;0;0;0;0;2;0;24;2,00;1,00;0,00;0,00
2012;167;85528;2014;9;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;85528;2014;11;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2012;167;85528;2015;1;0;0;0;0;0;0;0;0;0;2;0;28;0,00;0,00;0,00;0,00
2012;167;85528;2015;4;0;0;0;0;0;0;0;0;0;1;0;32;0,00;0,00;0,00;0,00
2012;167;85528;2015;10;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2012;167;85528;2016;1;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2012;167;85528;2016;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;85587;2014;8;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;85587;2014;9;0;0;0;0;0;0;0;0;0;1;0;7;1,00;0,00;1,00;0,00
2012;167;85587;2016;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;85594;2014;8;0;0;0;0;0;0;0;0;0;2;0;10;1,00;0,50;0,00;0,00
2012;167;85594;2014;10;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;85594;2015;1;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;85594;2015;2;1;0;2;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;85594;2015;4;0;0;0;0;0;0;0;0;0;1;0;23;0,00;0,00;0,00;0,00
2012;167;85594;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;85630;2014;6;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;0,00;0,00
2012;167;85630;2016;5;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;85971;2014;3;0;0;0;0;2;0;0;0;0;1;0;9;1,00;0,00;0,00;0,00
2012;167;85971;2016;9;0;0;0;0;0;0;1;0;1;0;0;2;0,00;0,00;0,00;0,00
2012;167;86045;2014;8;0;0;0;0;6;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;86045;2014;9;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86045;2014;11;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86045;2016;1;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86045;2016;2;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86045;2016;6;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86289;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86289;2014;8;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86289;2014;9;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86289;2016;7;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86289;2016;10;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;86299;2014;1;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2014;2;0;0;0;0;10;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2014;8;0;0;0;0;3;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2014;11;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2015;2;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2015;3;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2015;4;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2015;9;0;0;0;0;2;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2015;12;0;0;0;0;2;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2016;3;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86299;2016;5;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2014;3;1;0;1;0;0;0;0;0;0;1;0;16;2,00;0,00;0,00;0,00
2012;167;86629;2014;6;0;0;0;0;0;0;0;0;0;1;0;21;1,00;0,00;0,00;0,00
2012;167;86629;2014;8;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;86629;2014;9;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;86629;2015;4;0;0;3;0;0;0;0;0;0;0;0;2;0,00;0,00;0,00;0,00
2012;167;86629;2015;5;3;0;5;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;6;0;0;6;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;7;2;0;3;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;11;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2015;12;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;1;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;2;4;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;4;3;0;2;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;6;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;8;2;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86629;2016;10;1;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;0,00;0,00
2012;167;86748;2014;10;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;1,00;0,00
2012;167;86748;2015;12;1;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;1,00;0,00
2012;167;86748;2016;8;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;86766;2014;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86766;2016;5;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86855;2014;10;0;0;0;0;4;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86855;2014;11;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86855;2015;3;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86855;2015;12;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2012;167;86855;2016;4;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86877;2014;3;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86877;2014;5;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;86877;2015;4;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;86877;2015;5;0;0;0;0;0;2;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86877;2016;1;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2014;10;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2015;7;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2015;8;0;0;0;0;0;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2015;9;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;86935;2016;8;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87012;2014;1;0;0;0;0;4;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87012;2014;2;0;0;0;0;3;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87012;2014;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87012;2016;5;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87012;2016;9;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87086;2014;1;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87086;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87119;2014;12;0;0;0;0;0;0;0;0;0;2;0;12;1,00;0,50;1,00;0,50
2012;167;87119;2015;6;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;87119;2016;3;1;0;1;0;0;0;0;0;0;3;0;26;0,00;0,00;0,00;0,00
2012;167;87250;2014;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87250;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;1;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;2;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;3;0;0;0;0;2;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;5;0;0;0;0;0;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;6;0;0;0;0;2;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;8;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;10;0;0;0;0;2;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;11;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2014;12;0;0;0;0;1;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2015;3;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2015;5;0;0;0;0;1;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87323;2016;3;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87375;2014;3;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87375;2014;5;0;0;1;0;0;0;0;0;0;2;0;10;0,00;0,00;0,00;0,00
2012;167;87375;2014;6;0;0;0;0;0;0;0;0;0;1;0;30;0,00;0,00;0,00;0,00
2012;167;87375;2014;8;0;0;1;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87375;2015;2;0;0;1;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87375;2015;5;0;0;1;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87375;2015;8;0;0;1;0;0;0;0;1;0;2;0;22;0,00;0,00;0,00;0,00
2012;167;87375;2015;10;0;0;0;1;0;0;0;0;0;0;0;15;0,00;0,00;0,00;0,00
2012;167;87375;2016;2;0;0;1;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87375;2016;8;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;87414;2014;7;0;0;0;0;0;0;0;0;0;2;0;16;0,00;0,00;0,00;0,00
2012;167;87414;2014;11;0;0;0;0;0;0;0;0;1;1;0;7;0,00;0,00;0,00;0,00
2012;167;87414;2015;4;0;0;0;0;0;0;0;0;0;1;0;9;1,00;0,00;0,00;0,00
2012;167;87414;2016;7;0;0;0;0;0;0;0;0;0;1;0;19;0,00;0,00;0,00;0,00
2012;167;87414;2016;10;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;87423;2014;5;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;87423;2016;8;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;1,00;0,00
2012;167;87423;2016;9;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87452;2014;3;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87452;2014;11;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87452;2015;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87452;2016;3;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87601;2014;2;0;0;0;0;0;0;0;0;0;3;0;78;0,00;0,00;0,00;0,00
2012;167;87601;2014;4;0;1;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87601;2014;6;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87601;2014;10;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;87601;2015;1;1;0;0;0;0;0;0;0;0;1;0;7;2,00;0,00;0,00;0,00
2012;167;87601;2015;8;0;0;1;0;0;0;0;0;0;1;0;10;1,00;0,00;0,00;0,00
2012;167;87601;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;87684;2014;11;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87684;2016;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;87924;2014;5;0;0;1;0;3;0;0;0;0;1;0;8;1,00;0,00;0,00;0,00
2012;167;87924;2015;3;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2012;167;87924;2015;5;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;0,00;0,00
2012;167;87924;2016;7;0;0;0;0;2;0;0;0;0;4;0;22;0,00;0,00;1,00;0,43
2012;167;88005;2014;3;0;0;0;0;0;0;0;0;0;1;0;11;0,00;0,00;0,00;0,00
2012;167;88005;2014;5;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;88005;2015;2;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;88005;2015;4;0;0;0;0;0;0;0;0;0;1;0;17;1,00;0,00;1,00;0,00
2012;167;88005;2015;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;88005;2015;12;0;0;0;0;0;0;0;0;0;2;0;20;0,00;0,00;0,00;0,00
2012;167;88005;2016;1;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88005;2016;2;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;6,00;0,00
2012;167;88005;2016;3;0;0;0;0;0;0;0;0;2;1;0;13;0,00;0,00;0,00;0,00
2012;167;88005;2016;4;0;0;0;0;0;0;0;0;0;2;0;20;0,00;0,00;0,00;0,00
2012;167;88005;2016;8;0;0;0;0;0;0;0;0;0;1;0;17;0,00;0,00;0,00;0,00
2012;167;88005;2016;9;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2012;167;88033;2014;12;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88033;2016;4;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88033;2016;8;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88315;2014;6;0;0;0;0;1;0;0;0;0;2;0;12;0,00;0,00;0,00;0,00
2012;167;88315;2016;2;0;0;3;0;0;0;0;0;0;3;0;36;1,00;0,47;1,00;0,47
2012;167;88596;2014;12;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88596;2015;12;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88596;2016;5;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;88596;2016;6;0;0;0;0;9;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88596;2016;7;0;0;0;0;7;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88596;2016;9;0;0;0;0;2;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88610;2014;11;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;88610;2016;3;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;88619;2014;11;0;0;0;0;1;0;0;0;0;1;0;5;1,00;0,00;0,00;0,00
2012;167;88619;2015;5;0;0;0;0;0;0;0;0;0;2;0;22;0,00;0,00;0,00;0,00
2012;167;88619;2015;6;0;0;0;0;0;0;0;0;0;4;0;91;0,00;0,00;0,00;0,00
2012;167;88619;2015;8;0;0;0;0;0;0;0;0;0;6;0;74;0,00;0,00;0,00;0,00
2012;167;88619;2015;9;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;88619;2015;10;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;88619;2016;4;0;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;1,00;0,00
2012;167;88619;2016;7;0;0;0;0;0;0;0;0;0;2;0;16;0,00;0,00;1,00;0,50
2012;167;88619;2016;8;0;0;0;0;0;0;0;0;0;1;0;75;0,00;0,00;0,00;0,00
2012;167;88619;2016;9;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;88619;2016;10;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;88745;2014;9;0;0;0;0;0;0;0;0;0;2;0;18;0,00;0,00;0,00;0,00
2012;167;88745;2016;3;0;0;2;0;0;0;0;0;0;0;0;2;0,00;0,00;0,00;0,00
2012;167;89037;2014;3;0;0;0;0;0;0;0;0;0;1;0;13;0,00;0,00;0,00;0,00
2012;167;89037;2014;11;0;0;0;0;0;0;0;0;0;1;0;5;0,00;0,00;0,00;0,00
2012;167;89037;2014;12;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;89037;2015;5;0;0;0;0;0;0;0;0;0;2;0;48;1,00;0,50;1,00;0,50
2012;167;89037;2016;8;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;89041;2014;7;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89041;2015;11;0;0;0;0;0;0;0;0;0;1;0;15;0,00;0,00;0,00;0,00
2012;167;89041;2016;6;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89079;2014;11;0;0;0;0;0;0;0;0;0;2;0;22;0,00;0,00;0,00;0,00
2012;167;89079;2015;9;0;0;0;0;0;0;0;0;0;5;0;80;0,00;0,00;0,00;0,00
2012;167;89079;2016;2;0;0;0;0;0;0;0;0;0;2;0;30;0,00;0,00;0,00;0,00
2012;167;89079;2016;9;0;0;0;0;0;0;0;0;0;2;0;10;0,00;0,00;0,00;0,00
2012;167;89218;2014;10;1;0;0;0;0;0;0;0;0;1;0;9;0,00;0,00;0,00;0,00
2012;167;89218;2016;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89250;2014;11;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;89250;2015;10;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;89250;2016;1;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;89353;2014;1;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2014;2;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2014;4;0;0;0;0;0;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2014;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2014;6;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2014;8;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2015;7;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2016;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;89353;2016;7;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;89601;2014;4;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;89601;2014;5;0;0;2;0;0;0;0;0;0;3;0;92;0,00;0,00;0,00;0,00
2012;167;89601;2016;2;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;89601;2016;3;0;0;0;0;0;0;0;0;0;2;0;38;1,00;0,50;1,00;0,50
2012;167;89671;2014;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89671;2014;11;4;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89671;2015;3;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;89671;2016;4;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;90771;2014;11;0;0;1;0;0;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;90771;2016;3;0;0;0;0;0;0;1;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;90771;2016;6;0;0;1;0;0;0;1;1;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;90771;2016;8;0;0;0;0;0;0;1;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;90771;2016;9;0;0;0;0;0;0;0;0;1;1;0;5;0,00;0,00;0,00;0,00
2012;167;90771;2016;10;0;0;1;0;2;0;0;0;0;0;0;1;0,00;0,00;0,00;0,00
2012;167;93711;2014;6;0;0;0;0;0;0;0;0;0;1;0;25;0,00;0,00;0,00;0,00
2012;167;93711;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;93881;2014;1;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;93881;2015;4;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;93881;2015;12;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;93881;2016;10;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94231;2014;3;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;94231;2016;7;1;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2014;10;0;0;0;0;0;1;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2015;2;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2015;5;0;0;0;0;1;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2015;6;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2015;8;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;94341;2015;11;0;0;0;0;0;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2015;12;0;0;0;0;0;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;1;0;0;0;0;0;0;0;0;8;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;2;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;3;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;4;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;5;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;8;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;9;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94341;2016;10;0;0;0;0;1;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2012;167;94381;2014;11;0;0;0;0;0;0;0;0;1;1;0;7;0,00;0,00;0,00;0,00
2012;167;94381;2014;12;0;0;0;0;0;0;0;0;0;1;0;7;0,00;0,00;0,00;0,00
2012;167;94381;2016;3;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2014;3;0;0;0;0;0;1;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2015;9;0;0;0;0;0;0;0;0;2;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2015;10;0;0;0;0;0;0;0;0;3;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2016;2;1;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2016;4;0;0;0;0;0;0;0;0;1;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2016;5;0;0;0;0;47;0;0;0;4;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2016;6;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
2012;167;94981;2016;9;0;0;0;0;1;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00
